STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 01:20,FM-16,OVC:08 4,5.00,-RA:02 BR:1 |RA:61 |,41,5.0,40,4.3,38,3.3,89,5,VRB,,30.10,,,,0.01,30.27,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 01:51,FM-15,OVC:08 4,3.00,-RA:02 BR:1 |RA:61 |,41,5.0,40,4.3,38,3.3,89,7,VRB,,30.09,,,30.24,0.01,30.26,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 02:51,FM-15,OVC:08 4,4.00,BR:1 ||,42,5.6,41,4.8,39,3.9,89,5,050,,30.07,,,30.22,T,30.24,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 03:26,FM-16,OVC:08 4,1.75,BR:1 ||,42,5.6,41,4.8,39,3.9,89,3,040,,30.05,,,,,30.22,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 03:49,FM-16,OVC:08 4,2.00,BR:1 ||,43,6.0,41,5.1,39,4.0,87,5,VRB,,30.05,,,,,30.22,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 03:51,FM-15,OVC:08 4,2.50,BR:1 ||,42,5.6,41,4.8,39,3.9,89,3,VRB,,30.04,8,,30.19,0.00,30.21,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 04:01,FM-16,OVC:08 4,3.00,BR:1 ||,42,5.6,41,4.8,39,3.9,89,3,VRB,,30.04,,,,,30.21,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 04:43,FM-16,OVC:08 5,2.50,BR:1 ||,42,5.6,41,4.8,39,3.9,89,0,000,,30.02,,,,,30.19,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 04:51,FM-15,OVC:08 5,2.00,BR:1 ||,42,5.6,41,5.1,40,4.4,92,0,000,,30.02,,,30.17,0.00,30.19,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 05:05,FM-16,OVC:08 6,3.00,BR:1 ||,42,5.6,41,5.1,40,4.4,92,0,000,,30.02,,,,,30.19,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 05:51,FM-15,OVC:08 9,3.00,BR:1 ||,43,6.1,42,5.4,40,4.4,89,0,000,,30.02,,,30.17,0.00,30.19,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 06:51,FM-15,OVC:08 7,5.00,BR:1 ||,45,7.2,44,6.4,42,5.6,90,5,VRB,,30.00,6,,30.15,0.00,30.17,,,,,,,,,,0703,1629,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 07:12,FM-16,OVC:08 4,5.00,BR:1 ||,45,7.2,44,6.4,42,5.6,90,8,VRB,,30.00,,,,,30.17,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 07:22,FM-16,OVC:08 5,4.00,BR:1 ||,45,7.2,44,6.4,42,5.6,90,7,VRB,17,30.01,,,,,30.18,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 07:51,FM-15,OVC:08 6,4.00,BR:1 ||,45,7.2,43,6.2,41,5.0,86,10,240,17,29.99,,,30.14,0.00,30.16,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 08:51,FM-15,OVC:08 7,4.00,BR:1 ||,45,7.2,43,6.2,41,5.0,86,9,VRB,17,29.99,,,30.14,0.00,30.16,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 09:14,FM-16,OVC:08 5,2.50,BR:1 ||,45,7.2,44,6.7,43,6.1,93,5,240,,29.98,,,,,30.15,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 09:51,FM-15,OVC:08 6,3.00,BR:1 ||,45,7.2,44,6.4,42,5.6,90,,,,29.98,6,,30.13,0.00,30.15,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 10:51,FM-15,OVC:08 9,5.00,HZ:7 |FU:05 |HZ:05,45,7.2,43,6.0,40,4.4,83,5,VRB,,29.96,,,30.11,T,30.13,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 11:44,FM-16,OVC:08 10,6.00,HZ:7 ||HZ:05,45,7.2,42,5.7,39,3.9,80,,,,29.92,,,,,30.09,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 11:51,FM-15,OVC:08 10,6.00,HZ:7 |FU:05 |HZ:05,45,7.2,43,6.0,40,4.4,83,9,260,,29.91,,,30.06,0.00,30.08,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 12:51,FM-15,OVC:08 11,4.00,-RA:02 |RA:61 |,45,7.2,43,6.0,40,4.4,83,7,VRB,17,29.88,8,,30.03,0.02s,30.05,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 13:16,FM-16,OVC:08 9,4.00,-RA:02 BR:1 |RA:61 |,44,6.7,42,5.7,40,4.4,85,9,VRB,,29.86,,,,0.01,30.03,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 13:49,FM-16,OVC:08 10,5.00,-RA:02 BR:1 |RA:61 |,45,7.0,42,5.7,39,4.0,81,11,240,22,29.84,,,,,30.01,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 13:51,FM-15,OVC:08 10,5.00,-RA:02 BR:1 |RA:61 |,44,6.7,42,5.7,40,4.4,85,11,VRB,22,29.84,,,29.99,0.01,30.01,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 14:25,FM-16,OVC:08 8,4.00,-RA:02 BR:1 |RA:61 |,44,6.7,43,5.9,41,5.0,89,,,,29.84,,,,,30.01,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 14:51,FM-15,OVC:08 9,9.00,,45,7.2,43,6.2,41,5.0,86,11,250,21,29.83,,,29.98,0.02,30.00,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 15:07,FM-16,BKN:07 10 OVC:08 80,6.00,-RA:02 BR:1 |RA:61 |,46,7.8,44,6.7,42,5.6,86,,,,29.81,,,,,29.98,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 15:46,FM-16,OVC:08 8,8.00,,46,8.0,45,7.0,43,6.0,87,7,VRB,21,29.84,,,,T,30.01,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 15:51,FM-15,OVC:08 8,8.00,,46,7.8,44,6.7,42,5.6,86,,,,29.84,3,,29.99,T,30.01,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 16:51,FM-15,BKN:07 8 OVC:08 13,9.00,,46,7.8,44,6.7,42,5.6,86,,,,29.88,,,30.02,0.00,30.05,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 17:22,FM-16,OVC:08 10,10.00,,46,7.8,44,6.7,42,5.6,86,6,VRB,,29.89,,,,,30.06,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 17:49,FM-16,FEW:02 10 BKN:07 19 OVC:08 29,10.00,,46,8.0,43,6.0,39,4.0,76,11,280,21,29.91,,,,,30.08,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 17:51,FM-15,FEW:02 10 BKN:07 23 OVC:08 29,10.00,,46,7.8,43,6.2,40,4.4,79,13,VRB,21,29.91,,,30.06,0.00,30.08,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 18:09,FM-16,FEW:02 19 SCT:04 27 OVC:08 34,10.00,,46,7.8,43,6.0,39,3.9,77,9,290,24,29.91,,,,,30.08,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 18:37,FM-16,BKN:07 25 BKN:07 31,10.00,,46,7.8,42,5.3,36,2.2,68,13,280,24,29.92,,,,,30.09,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 18:48,FM-16,SCT:04 25,10.00,,45,7.0,41,5.0,36,2.0,71,14,280,22,29.93,,,,,30.10,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 18:51,FM-15,FEW:02 25,10.00,,45,7.2,41,4.8,35,1.7,68,14,290,22,29.93,1,,30.08,0.00,30.10,,,,,,,,,,0703,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 19:51,FM-15,CLR:00,10.00,,45,7.2,40,4.2,32,0.0,61,11,290,24,29.97,,,30.12,0.00,30.14,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 20:51,FM-15,CLR:00,10.00,,44,6.7,38,3.5,30,-1.1,58,8,VRB,20,29.99,,,30.14,0.00,30.16,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 21:51,FM-15,CLR:00,10.00,,43,6.1,37,3.0,29,-1.7,58,10,290,20,30.01,1,,30.16,0.00,30.18,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 22:51,FM-15,CLR:00,10.00,,42,5.6,36,2.1,26,-3.3,53,7,300,,30.03,,,30.18,0.00,30.20,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 23:51,FM-15,CLR:00,10.00,,41,5.0,35,1.4,24,-4.4,51,10,290,18,30.05,,,30.20,0.00,30.22,46,41,44,2.3,,,,21,0,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,46,41,44,2.3,79,38,41,21,0,0703,1628,RA:16 BR:13 HZ:08,0.06,0.0,0,29.98,30.12,7.7,26,300,16,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 00:51,FM-15,CLR:00,10.00,,40,4.4,33,0.6,21,-6.1,47,7,VRB,,30.08,3,,30.22,0.00,30.25,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 01:51,FM-15,CLR:00,10.00,,40,4.4,33,0.6,21,-6.1,47,5,VRB,,30.10,,,30.25,0.00,30.27,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 02:51,FM-15,CLR:00,10.00,,38,3.3,33,0.5,24,-4.4,57,9,270,,30.11,,,30.26,0.00,30.28,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 03:51,FM-15,CLR:00,10.00,,38,3.3,32,0.1,22,-5.6,52,7,280,,30.12,1,,30.27,0.00,30.29,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 04:51,FM-15,CLR:00,10.00,,38,3.3,32,0.1,22,-5.6,52,3,270,,30.14,,,30.28,0.00,30.31,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 05:51,FM-15,CLR:00,10.00,,37,2.8,32,-0.2,22,-5.6,54,6,270,,30.16,,,30.31,0.00,30.33,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 06:51,FM-15,CLR:00,10.00,,38,3.3,32,0.1,22,-5.6,52,8,250,18,30.17,3,,30.32,0.00,30.34,,,,,,,,,,0703,1628,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 07:51,FM-15,CLR:00,10.00,,38,3.3,33,0.3,23,-5.0,55,5,260,,30.19,,,30.34,0.00,30.36,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 08:51,FM-15,CLR:00,10.00,,39,3.9,33,0.6,23,-5.0,53,5,VRB,,30.23,,,30.38,0.00,30.40,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 09:51,FM-15,CLR:00,10.00,,40,4.4,33,0.8,22,-5.6,49,7,300,,30.24,1,,30.39,0.00,30.41,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 10:51,FM-15,CLR:00,10.00,,42,5.6,35,1.4,22,-5.6,45,9,280,20,30.24,,,30.38,0.00,30.41,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 11:51,FM-15,CLR:00,10.00,,44,6.7,36,2.1,22,-5.6,41,7,310,,30.23,,,30.38,0.00,30.40,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 12:51,FM-15,CLR:00,10.00,,45,7.2,36,2.1,20,-6.7,37,8,VRB,,30.22,8,,30.37,0.00,30.39,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 13:51,FM-15,CLR:00,10.00,,44,6.7,35,1.8,20,-6.7,38,5,VRB,,30.21,,,30.36,0.00,30.38,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 14:51,FM-15,CLR:00,10.00,,45,7.2,36,2.1,20,-6.7,37,,,,30.22,,,30.37,0.00,30.39,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 15:51,FM-15,CLR:00,10.00,,44,6.7,35,1.8,20,-6.7,38,7,040,,30.23,3,,30.38,0.00,30.40,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 16:51,FM-15,CLR:00,10.00,,42,5.6,33,0.8,18,-7.8,38,6,VRB,,30.27,,,30.42,0.00,30.44,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 17:51,FM-15,CLR:00,10.00,,41,5.0,33,0.5,18,-7.8,39,0,000,,30.29,,,30.44,0.00,30.46,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 18:51,FM-15,CLR:00,10.00,,40,4.4,32,0.2,18,-7.8,41,3,VRB,,30.32,1,,30.47,0.00,30.49,,,,,,,,,,0703,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2014-12-04 19:51,FM-15,CLR:00,10.00,,39,3.9,32,-0.2,18,-7.8,43,0,000,,30.33,,,30.48,0.00,30.50,,,,,,,,,,0704,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
