CMPLNT_NUM, ID
665638514,27
666012608,150
666377443,27
667843397,45
677858311,169
718860486,150
764496459,13
769861298,182
772190280,177
783602407,67
787076441,13
808759344,14
819031440,83
820740566,62
860813939,1
861158177,183
864301562,9
874520418,1
878154542,97
879890595,105
901099049,27
917056125,13
927841624,126
951424677,161
952442037,177
993836403,150
999020518,13
102919614,177
166210815,9
166385510,150
195459779,150
224505740,150
229248504,150
232332655,45
326076546,64
330786964,9
357702210,66
379620296,83
404532011,169
406057661,24
408402405,14
412863688,169
421585129,150
422445486,67
467498271,150
477661905,150
516494678,150
542726070,4
550303928,12
555392281,1
579436428,120
635801577,150
644057988,91
695904023,150
696432917,169
714603113,6
722171430,1
759070480,150
767736708,4
783766921,24
797603626,148
819888948,150
839052101,61
854194221,182
879521384,4
890244394,95
907988467,53
951529401,125
955510987,27
126958729,172
146862216,47
182147181,58
209661283,20
211037438,1
218012997,146
227102073,12
236747294,169
283409194,150
292715243,177
301857570,49
307660808,150
312431868,47
312643005,4
328493410,150
330423550,16
345020379,15
356740211,30
361551189,150
402128534,120
414823767,61
429019791,62
436218964,150
454983214,120
461871616,150
469886342,150
517592783,150
543786136,133
549431636,169
555886546,177
572483219,43
580795436,27
590045795,146
642693166,84
656760530,17
660328209,177
680976241,169
774038807,150
776124951,150
777109177,47
778650857,150
782458368,150
791734451,165
797942030,6
827600885,150
837356815,4
897165173,86
897557833,177
927341185,4
935389309,169
937027828,9
953382923,150
954717618,13
959553109,161
960966622,83
968059649,67
968110892,47
993151445,21
998860219,130
117022697,146
141217168,150
160301247,177
176864752,83
184646867,13
210100255,54
289283126,120
297033757,83
343016868,150
344410617,64
362606489,177
376019055,169
377200184,45
378526880,150
400480937,150
441422310,169
444696757,85
514695923,33
514695923,35
520888604,27
531625634,27
557067211,169
557637318,146
558489609,150
558509177,105
563904197,150
583439063,42
594295742,150
617232997,83
626876154,13
652143821,169
675813021,30
717356665,177
744541825,97
747515767,33
747515767,35
756036548,150
763339681,27
817316379,150
863691843,13
871331308,61
876611240,146
889192271,56
904545237,169
912717354,115
945908009,133
947387747,67
962879666,9
963233116,120
966160156,177
970658641,88
983816194,28
129737595,161
148657460,13
152963473,150
155171901,150
239932547,67
241548687,37
249887252,150
258947417,88
262710822,140
266225220,158
283270029,150
287249283,150
295188346,153
331446489,125
331952119,150
338032312,8
345751836,20
346761406,8
358540316,150
362307368,1
372849722,28
382437464,8
387780749,150
427079137,28
469408389,169
506805328,83
522086010,150
557009061,150
566083505,8
579749199,150
580254043,84
583052762,66
593451479,120
603388040,150
638500288,42
651412334,33
651412334,35
672673115,169
681874130,1
709229517,27
722750680,45
734199103,40
752844146,115
775549794,27
802553974,150
835206377,135
842538808,9
843901362,182
845148048,58
856200706,150
866355155,1
872285678,144
881487786,40
893569223,169
903477461,139
959721571,144
981428322,150
103784966,45
133168884,83
144369042,47
145808593,8
170118553,150
191454895,53
198550738,140
198924842,169
205749414,169
250261061,27
259388934,150
260973327,66
283301366,140
293920545,150
336020738,169
340925250,58
362263974,146
391047993,153
398611053,27
398883575,177
423810635,84
448559238,177
464076268,47
467731403,84
490713979,47
527877281,150
604894576,177
685376316,182
696631251,177
716526317,169
719216609,146
725644999,177
744826436,95
749366500,150
754720863,47
760898410,9
765116231,169
767242946,161
768345153,158
782318299,3
788272757,65
788272757,160
795066158,177
891823853,169
893320991,20
894227578,6
902518666,12
925300830,150
931424588,1
961755143,165
968222110,148
993984476,4
105896600,150
115460685,150
117521097,169
135272492,135
136008065,61
142320700,150
143370225,65
143370225,160
151008381,15
154812033,120
188887197,16
218281646,33
218281646,35
227397982,150
232907083,45
257933778,150
262665567,27
293616715,9
337553065,74
349119488,150
360955299,97
371699020,150
377539307,8
384471744,88
416504302,91
428359408,150
439493733,9
453988416,169
457130031,150
474147751,169
512124778,4
514136901,20
543265858,9
547264777,67
557115375,150
607322366,8
619930104,123
635067613,48
652538522,84
678116367,150
711266601,27
711769826,24
714919556,177
753412512,105
773995337,177
788583921,169
817137219,150
819232166,4
843671494,57
859380001,76
860186967,21
862480438,45
863119693,120
892007645,182
900204150,150
906045651,150
946647363,161
966130105,150
103462703,1
127835434,140
178320351,83
210877399,76
238936152,139
239205618,65
239205618,160
255463189,88
256775058,13
257124845,10
262774427,12
264573045,13
284811356,164
285282701,161
285665576,62
295625718,72
317932957,146
322331765,13
331010744,58
340330676,9
344275878,61
357992563,66
360538962,161
366362821,120
375139365,150
377017056,177
409704113,150
410489361,150
427735072,161
428855455,123
453798857,169
485292119,122
524815233,47
530475452,67
543996409,13
547465100,150
548439732,52
566751187,13
589928417,45
591356779,49
615438620,74
617757462,27
621412860,150
621859685,30
707616297,76
743340037,15
752798079,177
777612839,12
803578913,105
815818060,8
831787441,12
852241637,67
860800609,123
861287175,61
886176919,150
896068778,161
901823049,161
919531339,45
935775096,9
946519098,88
958786893,15
982045279,169
983554272,145
150956083,67
162688016,62
175407036,136
200824464,20
210121534,150
254987957,47
277956085,47
289603642,27
316710309,139
320646373,165
347956398,54
384413670,1
390333921,27
399090472,45
412675637,1
414702417,150
418213710,150
421037417,140
453075235,13
456633088,125
460490420,6
465153832,169
474865244,177
477006399,13
493829246,150
503789302,45
542624879,48
583339327,40
594149311,45
598352080,9
610641450,128
615047005,150
622733741,9
644639124,62
656465140,15
659955785,88
719954831,27
767276273,150
782050825,150
809183483,120
823215137,135
826738945,150
828224021,169
865518193,27
880832513,30
881085546,146
892561851,120
894450425,8
908305831,150
948053384,150
951298363,177
958169183,120
986682769,65
986682769,160
989326023,8
140118954,150
163155141,8
175039554,64
193049223,150
209323811,6
308009911,13
342580323,169
353621172,8
361495891,177
395250555,6
403305637,150
445737692,47
448422547,66
451512240,88
452053804,9
483923000,169
485610898,66
495209865,150
499752369,9
539477313,146
581341329,177
608195106,177
611376399,28
628548416,13
632333572,12
668798281,145
701968725,40
735928788,95
754205223,47
800710108,1
806480233,150
823190347,53
823469224,13
843309117,150
846189685,1
847024242,21
873808929,169
877649839,161
912798896,169
929970840,8
943385021,106
970749831,13
972927116,169
974047962,47
980170450,27
102475440,58
109490921,30
113641191,150
140306239,14
149043161,120
151793991,66
165945071,77
178123118,100
185559665,6
190983669,28
243690980,61
261162409,76
276085802,169
308047305,15
335108363,120
341902948,13
365540758,9
373207764,150
373928078,54
395905962,45
396132982,130
417641334,177
456071804,58
468364137,150
472458884,150
487519402,45
520631802,40
575853660,150
605336344,177
641578218,146
644022653,27
644952150,150
650219610,27
666009149,4
684205123,150
688352490,45
701129618,150
709453661,150
712761738,8
719619629,13
737703653,26
746643655,120
782803533,76
789955735,76
809893227,169
815366129,133
837818272,27
847465369,66
851546718,26
898685425,6
911374873,140
936062579,169
976776192,169
989602783,140
990624908,45
150168280,150
167014234,57
181014954,169
212808028,177
214332641,27
223187126,6
227689300,109
263663808,45
281278573,1
284620964,6
285099764,150
285666496,6
295089748,123
307179519,12
325710521,146
330918284,27
358079433,12
373626545,28
375642998,62
378577945,1
381563352,161
388127309,27
390722173,65
390722173,160
399917228,133
463565399,47
477971323,12
487241756,165
491296094,13
491654108,45
497153049,150
507393787,58
508593021,27
517226960,146
527644598,27
558663044,58
579749867,128
581723704,169
582595931,61
611787832,27
617568613,150
635499162,161
662563338,150
678692555,120
684576016,67
700351442,16
701602183,146
833560281,88
844886282,169
855734337,169
862088766,150
896131114,150
904299090,91
939338966,27
943653633,53
132382743,33
132382743,35
150123418,150
156961920,150
160035063,83
168157440,12
169197991,150
170314387,150
171317871,169
177000742,57
195351470,21
225207343,150
248260489,27
254723322,146
261232868,146
263372539,67
267231177,1
271926501,76
329530872,1
339492373,40
339626033,1
354338579,97
398403266,76
430853037,150
430991253,13
461714455,27
492379244,133
496428851,169
504385205,123
569795118,13
583718125,150
592030175,30
634027317,47
667024808,120
671397457,177
684538884,150
757797801,88
766412508,18
777631596,123
829135040,84
831129524,95
840993375,169
885898525,13
886202153,150
891447887,150
947212712,177
114571365,45
124112191,48
124247750,4
137119280,146
146174341,85
147784570,150
149407720,9
149912372,45
154938363,13
187754257,150
216786951,42
223256363,1
252283096,177
283426012,150
283546247,140
312613197,13
323639281,177
333841082,66
358299937,1
372081432,12
377707014,33
377707014,35
421326051,169
425580300,177
445677226,120
456265328,45
468029993,20
471908743,177
481190936,150
523921657,12
526265399,13
537312959,49
538184743,120
553486135,62
588238916,150
588686778,6
598620172,27
599654868,13
664199871,47
695523859,45
732075075,47
733095608,4
765190752,15
767829711,9
775314177,120
816754131,147
842136676,150
853572773,150
859278864,45
878940351,150
893886999,66
897498377,40
900198936,45
911550916,12
932880686,88
958325660,177
971797586,83
985951737,146
987699176,58
128653706,8
155832256,145
214094574,13
235570844,47
242920053,14
280147022,27
291121859,21
317367938,146
332426434,27
336047600,27
343890208,150
346296676,150
349358697,67
353855655,13
378601087,91
389435099,47
398977801,15
410773107,146
422426990,14
441580005,65
441580005,160
451622935,13
456827548,28
457589080,6
468273312,24
470451771,120
518874944,174
541160283,20
556343130,88
563498664,146
573699353,39
592271216,118
663128162,150
686048356,130
691408573,4
695959587,12
718828157,177
719106307,47
736479013,32
742426918,47
744270020,1
800495375,150
800807106,177
816530616,33
816530616,35
833913931,27
835315479,66
842486667,65
842486667,160
848538302,165
865799334,123
884535190,150
899440706,150
906164809,150
923850104,65
923850104,160
953819906,13
956851458,30
956927899,15
963481278,53
973608590,150
999195757,150
132229858,177
137987712,169
141479786,45
143700909,83
171563040,8
171915356,45
267806439,140
276640728,139
303840924,169
382465392,45
415194834,45
459432462,67
481386089,177
498620205,8
607161357,53
644527873,150
648070706,45
658136323,27
685257305,146
714065531,20
740809439,13
779481435,12
907317103,178
945635493,150
995432415,56
100914389,47
164318158,150
179948342,150
182241669,21
193691265,6
206504626,150
230610758,6
235988175,177
258607122,123
270962536,150
286869683,57
299473234,13
299923413,12
305625874,45
337201867,58
348720932,6
392143516,146
417602669,4
446417561,169
461835518,12
488995276,45
499825684,146
506602542,47
554150695,150
556231584,27
570411922,67
590150773,177
591052411,4
640252385,6
641283480,177
684553756,45
692561603,65
692561603,160
694627701,177
699148359,47
741905510,95
751060539,62
764831113,150
784465197,133
822853454,169
832861913,172
855531144,65
855531144,160
856501319,165
922485158,88
941193945,67
962888796,1
972762760,150
980109398,133
992654720,45
995646597,146
110472563,150
111848058,177
118694127,4
140569240,72
182177639,150
211437755,61
246072095,146
266401833,62
268805698,4
269056513,8
327691635,83
328730566,150
329743923,60
341349613,161
382718485,1
383210467,169
385990960,49
398337426,182
431069346,150
440725241,150
455219067,61
489555695,152
492865937,10
520080909,120
569293416,150
582591407,27
587228684,45
594222656,146
599192355,152
621480323,146
629253825,66
674126175,67
676967385,6
678995872,169
686560209,13
691067771,58
707829303,150
718766246,58
756630947,1
828135637,150
835424423,177
852240567,169
881624936,62
904581098,169
919464926,1
924979947,4
938278490,9
959890169,20
985862750,20
994629755,150
129531197,169
138552014,130
163879991,47
216777828,65
216777828,160
220033416,128
237913141,123
244351790,13
246567329,105
338423680,27
347029618,150
366106894,1
391052528,150
418821036,33
418821036,35
443019046,150
449050044,58
450876550,169
485863329,120
489110528,177
540938888,65
540938888,160
593187105,135
605578591,150
622087867,150
648172858,45
662563803,135
681685585,105
687548003,150
691720278,1
715885971,150
726396897,45
726582225,67
757091734,12
793438193,139
823778722,47
828305171,125
841482413,52
854666316,1
861493580,169
864021135,10
883743273,150
895264520,88
907730168,150
909013199,27
934391580,10
938088790,177
969652871,1
159921287,13
168002949,27
179973074,120
187367216,128
191127580,120
233226011,150
240602994,66
272268960,150
287968989,53
310009023,150
319530135,120
352207650,13
383893100,20
388964564,120
405170248,140
410607063,150
411134214,6
426263651,146
433858458,150
437169810,150
452037803,169
459821114,146
519209707,67
543259830,127
548583655,62
560298166,13
561282414,65
561282414,160
588020424,146
588635300,13
623575040,13
638011073,45
681812480,139
694393957,169
721563381,150
726227017,150
742865445,150
745227752,177
799646814,123
806708352,53
823529556,150
833861291,177
849443955,27
871164683,169
894532043,12
900688978,9
914244147,47
918176115,146
923120628,150
962475046,64
108568301,107
118946200,169
134268204,24
138414800,125
138458093,9
143970890,169
149764721,4
156344827,13
219503759,97
248009854,13
266559500,150
272528387,15
277089126,6
283620317,6
305159706,64
340600306,145
343889681,177
347860734,27
348220967,107
349959246,45
372959667,150
387566515,1
395963307,45
413107814,162
450782277,125
463154473,177
472085172,27
475867623,18
475936742,47
478248054,6
527157904,1
554236240,9
561543445,1
587551623,135
620521088,27
624378988,1
625154310,150
644350428,66
655859621,27
670680794,65
670680794,160
680453422,65
680453422,160
689531089,12
691396997,12
695148964,150
708028369,40
715764876,9
744387628,83
763734189,45
768266989,1
822451175,150
836323088,169
852843131,135
873206851,88
879470617,40
905942687,150
907405393,45
952834116,40
991164061,6
111569837,24
112568501,27
116710722,150
119943961,47
120955534,169
135647421,13
143340392,1
167256151,33
167256151,35
173823033,45
178424150,95
183616870,4
241383684,47
251681586,61
265411262,47
324794720,88
348645953,150
352180248,37
436379951,150
468670314,150
473832688,8
514936794,150
529708765,177
554475516,150
558743627,150
578585544,65
578585544,160
582593243,169
591400348,13
608074197,13
611267896,177
692534056,67
722735027,169
744510723,150
763308257,32
795476692,6
806904767,133
807305940,9
814940261,61
821090189,182
905237091,21
926166269,135
930393535,169
959949197,42
973506613,67
997504640,133
999376551,45
139468722,169
146626616,177
213378444,76
232959265,84
245482360,150
255365687,13
282132697,81
363380395,150
369331571,169
372803186,120
374088499,27
407950941,28
423281932,150
436065852,150
446644888,13
460608256,9
476790039,58
482137637,74
486430087,27
489536125,150
491255668,15
503467506,150
523640375,65
523640375,160
576156230,9
579404570,20
606769616,62
653785467,1
659876186,13
666216057,4
707878071,150
724915226,125
737611707,27
753254326,10
761039168,161
778939915,66
780671336,163
815839463,27
825562231,7
840276147,169
841857366,4
860822250,13
870523451,177
907246602,67
910949313,182
911058684,9
921657976,20
932257248,13
950482600,12
967354365,177
968315629,150
101856539,24
143525446,27
147766623,1
175879382,1
177591209,72
180171212,150
191427105,62
217263099,13
228093809,13
229575706,150
229765076,97
288491556,169
291298241,18
315331577,67
315486167,27
321717120,161
382371729,30
383343933,13
431429160,169
432698637,1
438705408,88
443282303,150
450383674,95
451490170,150
476439677,62
480132833,150
530735977,65
530735977,160
536463348,27
580978312,177
590523270,169
598139603,9
613867573,27
618548355,177
639984769,123
643341394,4
648397322,150
744267861,84
764469968,13
768448925,169
771102871,18
775495157,62
784743869,27
786059117,15
795631220,4
805499408,144
813968713,177
825553358,62
833760022,150
842956026,169
876092734,135
878597249,1
907051650,150
914900875,4
953878444,45
988774243,169
995330210,95
108131895,169
111586319,61
121528287,150
132114419,150
143284458,150
158309826,66
161903959,6
182401645,4
187211858,182
236158057,150
239677847,177
251553629,27
254777139,146
264470194,61
274498440,21
279364686,45
296812271,9
313621575,177
316432563,150
344191890,27
373821210,177
384036636,43
396122447,33
396122447,35
411003500,13
415901622,37
443646278,150
471422472,153
472985403,6
486960866,21
509389564,83
526716900,61
564473880,105
583272421,177
593746957,150
597589843,12
599525987,150
603901696,7
620573730,40
626505660,150
628178916,150
634543552,45
658656927,169
676817634,46
689104273,45
694523623,84
710018146,83
720703281,13
746617695,150
770073811,169
779008723,150
801742288,62
819881975,8
829295096,150
836914121,13
842045865,150
845649247,120
854996893,9
870936969,177
881368842,86
891873632,150
925769843,135
926116262,61
932102460,12
959682955,13
991901727,13
995456578,27
106271529,67
108443045,123
121917831,8
140343354,28
142229043,8
146999055,6
160864581,9
207281489,61
244155879,169
244309722,47
256729279,81
302384949,177
306727402,6
314740505,16
328824804,177
331968149,28
342433836,126
391805644,8
414532052,4
436181684,169
440310780,1
447431483,6
448448822,161
487287442,21
500947276,33
500947276,35
518016290,169
538055686,161
542808950,27
554958160,47
557461197,97
562302244,150
566569355,150
577400218,150
605939797,177
618782060,9
633153991,177
638740428,27
643518133,150
646262448,27
651650223,1
652085441,169
662197838,145
673667288,165
685839362,12
700260990,12
730306366,158
748450375,12
758288455,150
792772567,177
813671553,150
815344526,169
837352170,133
881787284,150
905565291,6
934171834,125
936429755,13
953507687,1
979022574,27
993537968,30
100325447,13
113318548,6
115146607,20
115620489,12
117052885,128
117751659,150
134678636,177
153272795,27
164287872,169
170867148,21
183970710,150
197179841,146
200760919,182
207736222,45
219448053,65
219448053,160
255400291,28
262257575,169
265367448,150
276386178,88
285397759,67
285919206,27
309843598,150
317280734,12
338136429,65
338136429,160
346806843,105
368861741,61
371004333,145
386282827,1
395429381,49
396676292,83
404170518,67
422426122,161
449167530,58
457351392,169
502593410,150
511689281,150
528160771,13
531643045,150
552446913,67
577642222,169
589772753,40
590018101,67
608551191,27
616693179,20
623755025,47
630879811,150
657307912,9
661992776,14
668930815,150
670945225,120
676776504,28
745025198,15
752448362,46
754127477,88
760455146,45
770403952,27
792954871,13
793040069,177
813966612,150
827440397,177
862710225,150
877549660,45
898413951,127
903544617,150
911341348,161
927127467,57
932498158,9
954513231,27
961675339,45
979591152,6
982900390,150
992668170,13
105433162,86
125770696,88
139567162,120
139687253,150
143064800,146
159453658,169
165376689,27
185708924,8
205313797,96
211275039,169
215707616,97
231531747,177
255892771,115
303334747,164
309667105,37
313173051,66
347328029,45
354488545,30
380846264,150
389707048,150
417534813,28
419056716,150
445689465,45
517248316,150
578373813,150
593926791,28
604642865,27
605297801,9
606871571,146
638517869,40
653216949,57
670280161,54
689475923,177
706874843,13
715431051,150
715443488,177
739851023,12
740398577,1
746178140,169
746700741,47
793951114,150
814931192,123
818326706,72
828593342,150
833256270,28
849066232,45
851784326,13
852887065,125
867303890,45
872037861,169
876885471,45
903842556,9
914400479,9
915524350,28
915590159,150
921360343,16
998672354,13
123086219,183
148615138,45
204702437,27
213125387,177
239017311,58
239929874,150
316070945,13
317158287,133
324228250,107
348447552,27
350449898,65
350449898,160
351976275,105
381207159,120
409567712,169
427803092,30
468138584,72
481101277,15
495637584,58
509122742,9
509627994,12
522922199,61
548744551,20
550148781,67
558790054,150
579343527,8
588040891,65
588040891,160
594776594,145
605723656,150
607862630,40
623774353,62
637295961,13
776844935,4
786079101,150
847933699,88
874602547,128
927161036,107
930086160,45
945509362,146
955367507,88
981087174,150
984218183,177
994884912,1
156103591,27
169385643,45
171221154,150
172235106,177
172771401,1
195771802,169
209063844,150
230980086,169
236945254,83
239403231,30
248096756,150
251226631,13
268060982,123
289374505,27
340201079,136
372528964,47
382882184,146
384326776,1
385708718,95
417305187,161
422120158,177
432096046,66
440085388,177
465585749,9
547067775,133
569745620,182
598705046,24
605226567,1
610912273,169
682749984,47
691713070,40
722195057,123
724450231,45
751361055,150
753188888,67
755655434,120
796712302,24
800976300,150
822073448,161
847035881,165
867117600,13
888936846,169
898635766,150
916521510,135
953456233,150
974234443,1
979903351,127
980510034,8
981531319,6
999372572,58
116707283,150
153724096,13
181441453,146
186705640,177
195033644,135
196411010,1
203082382,1
228061321,150
256243205,62
269958114,95
270784392,61
277123653,169
280642872,88
294015209,27
316963376,24
336931314,1
347628158,169
349335913,177
360936188,27
392027737,146
415078885,8
421320552,150
450949666,150
534409693,45
564509900,150
580803018,164
603177787,46
614757151,123
640579973,6
669698026,150
730172590,177
731450156,150
752784067,66
771475378,20
793357834,1
794245357,150
794850036,1
810661663,150
834836648,135
841489894,13
848325966,107
852924430,6
857104719,8
859729123,150
867160994,150
899800844,58
945136650,45
950381821,58
958142279,58
962823727,150
974896473,162
975755965,7
999333554,46
104090092,150
132635900,48
136617152,150
140940497,26
147471954,81
152427242,97
155378114,67
171818997,65
171818997,160
179083503,140
202109661,72
202934067,150
205797381,66
225480320,177
254536852,150
284801594,27
319794873,4
334008785,13
342230839,150
371873909,62
404438929,18
419251485,33
419251485,35
419279364,163
440351088,133
453461219,47
466864533,45
481864641,27
498401685,177
502698260,45
510460253,97
523812843,24
541834231,150
575996119,97
580575894,150
589033437,146
627505632,83
627717973,47
628210624,133
664664863,12
672466646,91
713995467,169
727724301,76
742433972,177
753590875,13
755269657,47
796196669,150
798459116,39
810421440,66
824103127,9
833949959,169
836722142,169
845301023,169
861286619,9
865030053,150
895255828,58
926931086,150
929407711,123
932544931,27
932985822,45
968649661,177
991899617,136
100211136,21
107148813,150
110566393,150
113593726,150
134309646,97
153830948,47
155188714,47
174159083,46
191835196,41
216277988,42
236747208,150
237587526,9
245037965,150
250383556,150
260981518,169
266436644,177
273064823,150
284104642,61
305234888,61
308629695,1
327822130,150
331977759,144
341415312,13
351498082,150
377994529,169
400414496,21
400461990,150
404974310,47
410062523,105
417621158,169
425621952,45
429968017,177
446322878,145
452224383,150
487859628,169
496234190,164
504400947,150
517997324,177
521847496,140
548685710,150
567243378,13
568821944,27
578916161,27
584582361,61
590126424,4
614182712,27
648519008,1
649142995,150
668368242,164
738481274,123
753810041,140
754979230,20
781122935,12
800180260,150
811513590,13
829926769,13
913506914,182
951657783,169
952589019,150
971776362,13
973697037,169
105359456,150
115084306,164
125395633,1
141536309,153
154467495,152
166738699,27
192493147,4
207467761,30
216984927,47
220067640,8
221397059,21
233292689,30
242107652,13
249842889,20
277796754,147
287178669,62
300053034,66
314714423,4
333466185,125
337078864,169
347510867,20
362319753,61
364397559,6
404248604,177
405525722,20
406844773,27
414710986,161
417377805,150
440591221,15
454033455,66
458925586,97
458926437,150
461906350,47
478535380,169
480530644,161
484869920,14
517994797,150
539821439,145
561183676,47
591938014,177
625266602,150
636688662,61
651650501,45
667957776,150
673307746,91
691387182,120
708297943,13
741861848,9
744737950,9
785692457,24
835466406,177
877435024,150
878440517,169
883010238,177
892655141,21
957680398,133
967753818,169
981598412,67
991935892,140
992418598,145
995144994,150
998120023,150
116967462,161
135563436,161
142268278,45
196384234,15
196728469,169
203319111,177
272296015,13
291559648,13
294413888,61
301702621,67
315521241,53
320114623,150
362809644,177
369581650,12
369620096,120
373870706,6
375846650,150
380642836,13
427726814,65
427726814,160
457814718,133
487921811,100
513022225,45
514627771,40
552188663,169
573894923,47
586290340,150
587347740,153
587938343,47
601261738,150
601576363,169
616014160,20
623144250,33
623144250,35
638347125,88
649838091,150
662849979,12
679557084,61
691864619,165
692566040,150
702777740,13
710519659,9
732414786,177
735652427,54
789055637,169
792859397,169
795433320,150
857362030,140
858238327,42
864523684,13
894765204,164
968169996,45
987384190,83
130048157,1
146298659,146
158232379,24
195227439,169
202240490,150
207724051,13
215507939,182
239371609,105
249459334,16
250890887,27
253366722,13
280290930,33
280290930,35
332510874,150
374635587,145
425541354,27
426506145,165
434198201,1
477918314,83
481414701,146
530434384,120
541504952,123
568465488,150
575629654,13
589789188,150
596731591,4
597804072,145
602154736,27
602967269,65
602967269,160
611511707,120
617012477,177
629424755,17
635864864,13
640111326,47
654013898,105
655662944,4
676483321,27
718910927,84
735708476,139
760543002,150
772627345,7
814184681,40
837594163,45
855835826,47
860435392,27
877583369,77
892470016,150
900882156,67
911015216,47
960576749,6
989147650,133
112235502,97
113986262,150
117719319,169
133327175,177
164407187,16
165754255,1
190177132,58
222822922,150
231381215,150
238005729,182
239502334,66
249246953,150
255708149,150
285672534,28
324589935,169
356362329,142
364914779,1
391559917,45
396162257,177
420419081,177
431091362,146
446970834,150
467106306,150
473523490,20
502191407,10
516096392,177
521695759,27
526117417,150
531328800,67
551419735,177
585623681,161
608115733,9
634256824,172
636498655,169
667052177,1
679958521,123
693064138,6
703530115,169
716739750,58
745906615,169
753848007,105
760232589,13
760537927,142
794738513,128
800246232,12
815331899,13
819415584,4
828118522,66
922818154,145
934928683,140
936726097,13
941256281,20
953377088,45
962732278,145
973056943,184
979698163,146
985845959,6
144443853,133
157531609,13
165159640,150
183116677,150
262986265,47
298634290,13
316729519,66
358198354,74
381113830,150
386091449,146
413833654,84
438620553,150
442272566,150
446512756,150
468384732,1
480440742,27
484881163,177
488341370,24
516732238,162
549507585,27
555574488,15
559206153,161
572112870,13
579771629,150
584999733,40
589186332,62
591516431,40
598474486,150
614778139,150
616766863,150
626977527,130
678522653,47
707700459,65
707700459,160
716522654,150
722024268,150
730198301,45
769879221,150
799259956,47
832944445,125
839607065,47
892948774,62
903476856,135
904260428,45
905686265,76
913196704,62
935575240,169
947176131,1
950993542,169
965601124,8
108502589,28
118883235,13
129927431,128
168817512,125
216863741,16
242333855,133
243129201,1
244622200,150
259671337,182
269204728,107
298786859,135
303353422,61
307848265,13
311906899,47
312802357,1
324021293,13
349026400,47
373893270,47
397655205,47
397996088,33
397996088,35
407185548,58
407659849,3
415647895,150
418436742,177
437582448,9
441754952,150
472112081,12
503758897,107
528863858,177
537182153,13
545323050,115
549135375,133
642275241,27
645454324,81
656812506,12
664455205,83
677634647,66
690740056,9
722270228,83
723470543,45
735928219,169
739863479,123
742516815,67
744836923,165
745563547,83
748276671,67
767294262,169
771020224,150
793145201,9
794292289,20
800918695,169
816183919,66
819723240,83
821737900,6
845395111,27
880079875,27
880525462,61
882046534,9
900694747,21
912572274,169
950982107,15
960161570,15
963008635,4
106719785,150
128178797,1
134404567,169
150678490,125
150853777,20
176497710,150
191344300,139
201411776,6
245384382,27
268811959,45
272394986,27
278040998,58
301017391,62
309175566,1
324378963,47
353579973,47
399427330,150
408346076,97
411493118,10
417629946,6
419668926,66
420194819,13
424458520,64
442918428,182
500169929,135
510617406,169
511075960,21
511944948,83
517685342,150
532431445,125
538060299,150
569400149,135
571976517,150
613985020,150
618825586,177
621547674,4
629894638,27
631576544,161
653399014,61
663417770,1
670927750,15
687395329,66
708276048,13
743589888,3
747915082,12
748849416,135
775391401,83
781276423,13
798944412,17
813747703,100
824389268,52
838455493,9
968971635,45
979783362,105
982881644,77
983411077,146
999047772,72
100768990,84
127211640,150
146808760,169
156725992,21
173639769,83
219308318,135
237726224,177
279012064,62
345625777,81
351542712,27
361477205,6
366990522,150
377928326,1
386317373,13
401274604,66
403315748,120
408062493,13
411552647,177
442347192,27
453119419,150
467902576,13
475010928,150
477972100,150
479240855,120
488367594,9
506669673,21
532135924,66
534779239,169
553487994,8
578454377,33
578454377,35
594800925,77
598864915,21
627750305,150
662652252,66
669384206,140
678727044,150
707064820,13
747311319,150
779037733,64
779318566,150
805614773,177
823640479,146
835396122,13
838281603,13
847013715,150
857570539,125
866970079,150
871986947,45
912322641,9
916744285,13
938507473,150
979537713,140
103398158,177
138236770,150
139706341,66
151818210,88
166651574,67
198664392,169
225882163,81
269158338,1
270614547,12
274209062,125
303978256,133
307090768,24
320765975,21
355861794,150
360652532,169
364536264,150
379360874,15
385196050,120
394880737,12
433075006,150
458063025,150
459404897,169
462865345,140
475243827,9
480743165,66
483812245,150
565289175,120
576257264,57
577235597,169
596193184,150
625132382,47
628660706,161
630288798,47
634713032,28
637708081,150
653587795,65
653587795,160
655787359,62
657417975,61
692182001,4
695842414,65
695842414,160
710609928,140
715250960,27
726059889,29
748005656,62
795867686,169
799980671,58
803567718,150
822091042,177
826326677,13
833241245,150
852162333,27
869209415,169
870482510,150
871478261,150
910812538,17
919647392,61
941655050,150
948324082,150
949431500,8
962582532,177
970962082,47
976681980,150
988425775,127
998025279,1
139603880,37
154520849,177
154805582,64
176866801,28
186766597,169
193984435,169
208429197,150
227463518,169
287932805,62
308174729,177
325615597,1
335663799,1
358299451,9
363867791,4
414438493,1
417647439,169
436874017,169
460393863,33
460393863,35
487696348,177
491603163,146
512590049,133
516437160,74
521643274,84
532999478,6
534385767,172
542021292,150
558779931,150
561267573,150
587400917,13
588282075,177
603562787,45
613402250,65
613402250,160
634763978,65
634763978,160
634812753,169
638862138,150
671165943,150
674469398,169
752118642,9
752384535,1
781970268,10
800073061,150
804676131,150
816199095,9
817649202,150
822210150,169
825492221,150
826840755,83
829016432,150
837941456,61
846242599,169
890297337,42
891699764,58
935617563,150
939524787,7
969002406,182
990755155,48
991852774,152
110355248,150
139171352,150
166898210,150
